,Open,High,Low,Close,Adj Close,Volume,Date,company
41,49.330002,49.330002,48.169998,48.759998,48.140652,213200.0,2021-09-01T00:00:00,ABCB
42,48.169998,49.18,47.75,48.240002,47.627258,318200.0,2021-09-02T00:00:00,ABCB
43,48.549999,49.639999,47.860001,48.029999,47.419922,246100.0,2021-09-03T00:00:00,ABCB
44,48.360001,48.380001,47.349998,47.439999,46.837414,329100.0,2021-09-07T00:00:00,ABCB
45,47.299999,47.450001,46.16,46.43,45.840252,289100.0,2021-09-08T00:00:00,ABCB
46,46.310001,47.200001,46.310001,46.75,46.156185,368400.0,2021-09-09T00:00:00,ABCB
47,46.990002,47.43,46.389999,46.540001,45.948853,447600.0,2021-09-10T00:00:00,ABCB
48,46.790001,47.720001,46.470001,47.669998,47.064495,585900.0,2021-09-13T00:00:00,ABCB
49,47.709999,48.150002,46.459999,46.68,46.08707,517300.0,2021-09-14T00:00:00,ABCB
50,46.709999,47.529999,46.619999,47.09,46.491863,335800.0,2021-09-15T00:00:00,ABCB
51,47.549999,47.82,46.5,47.450001,46.847294,403800.0,2021-09-16T00:00:00,ABCB
52,47.529999,48.110001,46.869999,47.830002,47.222466,1918300.0,2021-09-17T00:00:00,ABCB
53,45.799999,46.52,45.09,46.470001,45.879742,501400.0,2021-09-20T00:00:00,ABCB
54,46.779999,47.450001,46.150002,46.529999,45.93898,370700.0,2021-09-21T00:00:00,ABCB
55,47.439999,48.049999,46.860001,47.439999,46.837414,229100.0,2021-09-22T00:00:00,ABCB
56,47.869999,49.959999,47.610001,49.540001,48.910748,297500.0,2021-09-23T00:00:00,ABCB
57,49.470001,51.150002,49.349998,50.66,50.016521,386700.0,2021-09-24T00:00:00,ABCB
58,51.259998,53.630001,51.259998,53.049999,52.376163,436200.0,2021-09-27T00:00:00,ABCB
59,53.470001,53.610001,52.049999,52.330002,51.665306,329800.0,2021-09-28T00:00:00,ABCB
60,51.779999,53.41,51.779999,53.290001,52.764362,297800.0,2021-09-29T00:00:00,ABCB
61,52.650002,53.080002,51.799999,51.880001,51.368267,406500.0,2021-09-30T00:00:00,ABCB
62,52.029999,53.700001,51.630001,53.080002,52.556435,354600.0,2021-10-01T00:00:00,ABCB
63,52.669998,53.700001,52.59,53.470001,52.942581,296900.0,2021-10-04T00:00:00,ABCB
64,53.060001,54.0,52.119999,52.619999,52.100967,360300.0,2021-10-05T00:00:00,ABCB
65,52.189999,52.259998,50.810001,52.16,51.645504,275700.0,2021-10-06T00:00:00,ABCB
66,52.779999,53.130001,52.41,53.130001,52.605938,215800.0,2021-10-07T00:00:00,ABCB
67,53.209999,53.639999,52.669998,52.82,52.298996,182100.0,2021-10-08T00:00:00,ABCB
68,53.310001,53.580002,52.48,52.490002,51.972252,158000.0,2021-10-11T00:00:00,ABCB
69,52.490002,52.919998,51.720001,52.82,52.298996,212500.0,2021-10-12T00:00:00,ABCB
70,52.73,52.849998,51.5,52.0,51.487083,293000.0,2021-10-13T00:00:00,ABCB
71,52.880001,52.880001,52.029999,52.779999,52.259388,234400.0,2021-10-14T00:00:00,ABCB
72,53.900002,53.900002,51.779999,51.880001,51.368267,532100.0,2021-10-15T00:00:00,ABCB
73,51.869999,52.669998,51.529999,51.630001,51.120735,213400.0,2021-10-18T00:00:00,ABCB
74,51.709999,52.049999,51.060001,51.970001,51.457382,417500.0,2021-10-19T00:00:00,ABCB
75,51.939999,53.360001,51.77,53.32,52.79406,291300.0,2021-10-20T00:00:00,ABCB
76,53.41,53.77,52.970001,53.619999,53.091106,370900.0,2021-10-21T00:00:00,ABCB
77,53.57,54.5,53.380001,54.41,53.87331,231200.0,2021-10-22T00:00:00,ABCB
78,54.860001,55.099998,54.349998,54.959999,54.417885,251600.0,2021-10-25T00:00:00,ABCB
79,54.880001,54.880001,53.98,54.23,53.695084,213700.0,2021-10-26T00:00:00,ABCB
80,53.799999,53.799999,52.380001,52.580002,52.061363,336300.0,2021-10-27T00:00:00,ABCB
81,52.91,53.959999,52.889999,53.650002,53.120808,253800.0,2021-10-28T00:00:00,ABCB
82,51.169998,53.27,51.009998,52.389999,51.873238,417800.0,2021-10-29T00:00:00,ABCB
83,53.07,53.889999,52.59,53.869999,53.338638,553400.0,2021-11-01T00:00:00,ABCB
84,54.02,54.360001,52.799999,52.970001,52.447517,353600.0,2021-11-02T00:00:00,ABCB
85,53.389999,54.860001,52.48,54.290001,53.754494,386600.0,2021-11-03T00:00:00,ABCB
86,53.919998,54.360001,52.77,53.630001,53.101006,246300.0,2021-11-04T00:00:00,ABCB
87,54.330002,55.98,54.27,55.09,54.5466,302200.0,2021-11-05T00:00:00,ABCB
88,55.529999,56.639999,54.740002,55.240002,54.695126,203100.0,2021-11-08T00:00:00,ABCB
89,54.990002,55.52,54.330002,54.900002,54.358479,240700.0,2021-11-09T00:00:00,ABCB
90,55.139999,55.720001,54.849998,54.889999,54.348579,368400.0,2021-11-10T00:00:00,ABCB
91,55.130001,55.419998,54.52,54.82,54.279266,281300.0,2021-11-11T00:00:00,ABCB
92,54.82,55.220001,53.400002,53.779999,53.249523,266200.0,2021-11-12T00:00:00,ABCB
93,54.25,54.450001,53.369999,53.959999,53.42775,320300.0,2021-11-15T00:00:00,ABCB
94,53.900002,54.169998,53.299999,53.900002,53.368343,391800.0,2021-11-16T00:00:00,ABCB
95,53.509998,53.509998,52.16,52.490002,51.972252,314000.0,2021-11-17T00:00:00,ABCB
96,52.41,52.860001,51.68,52.48,51.962349,296800.0,2021-11-18T00:00:00,ABCB
97,51.799999,52.259998,51.139999,51.580002,51.071228,234300.0,2021-11-19T00:00:00,ABCB
98,52.279999,53.66,51.98,52.82,52.298996,340600.0,2021-11-22T00:00:00,ABCB
99,53.200001,53.779999,52.830002,53.450001,52.922783,227100.0,2021-11-23T00:00:00,ABCB
100,53.240002,53.630001,52.93,53.200001,52.675247,350400.0,2021-11-24T00:00:00,ABCB
101,51.080002,51.490002,48.98,50.060001,49.566219,258200.0,2021-11-26T00:00:00,ABCB
102,51.349998,51.349998,49.380001,49.849998,49.358288,332400.0,2021-11-29T00:00:00,ABCB
103,49.02,49.759998,48.110001,48.669998,48.189926,413700.0,2021-11-30T00:00:00,ABCB
104,50.060001,50.490002,48.0,48.080002,47.605751,459300.0,2021-12-01T00:00:00,ABCB
105,48.310001,50.080002,48.310001,49.689999,49.199867,261200.0,2021-12-02T00:00:00,ABCB
106,49.869999,50.009998,48.279999,48.77,48.288944,298000.0,2021-12-03T00:00:00,ABCB
107,49.73,51.029999,49.32,50.16,49.665234,273900.0,2021-12-06T00:00:00,ABCB
108,50.75,50.93,49.110001,49.48,48.99194,299800.0,2021-12-07T00:00:00,ABCB
109,49.540001,50.0,49.139999,49.450001,48.962238,200600.0,2021-12-08T00:00:00,ABCB
110,49.009998,49.400002,48.619999,49.060001,48.576084,223300.0,2021-12-09T00:00:00,ABCB
111,49.490002,49.490002,48.099998,49.200001,48.714699,199400.0,2021-12-10T00:00:00,ABCB
112,48.889999,49.389999,48.0,48.869999,48.387955,496600.0,2021-12-13T00:00:00,ABCB
113,49.07,50.68,48.779999,49.299999,48.813717,605700.0,2021-12-14T00:00:00,ABCB
114,49.709999,49.709999,47.849998,48.299999,47.823574,821000.0,2021-12-15T00:00:00,ABCB
115,49.27,49.919998,48.299999,48.799999,48.318645,681200.0,2021-12-16T00:00:00,ABCB
116,48.790001,49.259998,47.009998,48.59,48.110722,2401500.0,2021-12-17T00:00:00,ABCB
117,48.02,48.610001,46.200001,46.650002,46.189857,481400.0,2021-12-20T00:00:00,ABCB
118,47.290001,48.580002,47.200001,48.200001,47.724567,550600.0,2021-12-21T00:00:00,ABCB
119,48.18,49.0,47.959999,48.849998,48.368153,262300.0,2021-12-22T00:00:00,ABCB
120,49.07,49.810001,48.880001,49.209999,48.724602,164900.0,2021-12-23T00:00:00,ABCB
121,49.439999,49.779999,48.720001,49.75,49.259277,185000.0,2021-12-27T00:00:00,ABCB
122,49.619999,50.560001,48.59,50.07,49.576118,168700.0,2021-12-28T00:00:00,ABCB
123,50.080002,50.580002,49.630001,50.25,49.754349,179300.0,2021-12-29T00:00:00,ABCB
124,50.349998,50.740002,49.619999,49.709999,49.367035,201800.0,2021-12-30T00:00:00,ABCB
125,49.529999,50.060001,49.029999,49.68,49.337242,209200.0,2021-12-31T00:00:00,ABCB
126,50.040001,51.560001,49.84,51.419998,51.065235,903500.0,2022-01-03T00:00:00,ABCB
127,51.990002,52.939999,51.75,52.68,52.316544,439700.0,2022-01-04T00:00:00,ABCB
128,53.049999,53.669998,52.139999,52.220001,51.859718,290200.0,2022-01-05T00:00:00,ABCB
129,52.779999,54.389999,52.439999,53.970001,53.597645,359000.0,2022-01-06T00:00:00,ABCB
130,54.130001,54.529999,53.509998,54.07,53.696953,417200.0,2022-01-07T00:00:00,ABCB
131,54.369999,54.57,53.189999,54.009998,53.637367,367700.0,2022-01-10T00:00:00,ABCB
132,54.080002,54.299999,52.939999,53.869999,53.498329,396300.0,2022-01-11T00:00:00,ABCB
133,54.0,54.27,52.880001,54.150002,53.776405,464700.0,2022-01-12T00:00:00,ABCB
134,54.200001,55.619999,54.189999,55.139999,54.759571,470100.0,2022-01-13T00:00:00,ABCB
135,54.0,55.389999,54.0,55.27,54.888676,354800.0,2022-01-14T00:00:00,ABCB
136,55.27,55.5,54.009998,54.119999,53.746605,371500.0,2022-01-18T00:00:00,ABCB
137,54.07,54.43,52.470001,52.59,52.227165,476200.0,2022-01-19T00:00:00,ABCB
138,52.799999,53.220001,50.490002,50.599998,50.250893,549500.0,2022-01-20T00:00:00,ABCB
139,50.630001,51.59,49.970001,50.290001,49.943035,663000.0,2022-01-21T00:00:00,ABCB
140,49.380001,51.84,49.380001,51.529999,51.174477,520700.0,2022-01-24T00:00:00,ABCB
141,51.18,52.119999,50.110001,51.41,51.055305,334900.0,2022-01-25T00:00:00,ABCB
142,51.849998,52.630001,50.27,51.23,50.876549,642600.0,2022-01-26T00:00:00,ABCB
143,51.369999,51.830002,49.18,49.669998,49.327309,460300.0,2022-01-27T00:00:00,ABCB
144,48.459999,50.0,46.220001,48.889999,48.552692,661900.0,2022-01-28T00:00:00,ABCB
145,48.720001,49.389999,47.509998,49.310001,48.969795,630500.0,2022-01-31T00:00:00,ABCB
146,49.139999,49.360001,47.889999,48.759998,48.423588,757500.0,2022-02-01T00:00:00,ABCB
147,48.759998,50.639999,48.029999,49.150002,48.810898,597300.0,2022-02-02T00:00:00,ABCB
148,49.18,49.900002,48.43,48.52,48.185246,363300.0,2022-02-03T00:00:00,ABCB
149,49.080002,49.389999,48.330002,48.970001,48.632141,291200.0,2022-02-04T00:00:00,ABCB
150,48.98,49.779999,48.349998,49.630001,49.28759,290400.0,2022-02-07T00:00:00,ABCB
151,50.290001,50.799999,49.400002,50.779999,50.429653,455700.0,2022-02-08T00:00:00,ABCB
152,50.630001,51.380001,50.400002,51.189999,50.836819,471300.0,2022-02-09T00:00:00,ABCB
153,51.130001,52.029999,50.220001,50.700001,50.350204,582900.0,2022-02-10T00:00:00,ABCB
154,50.720001,51.27,49.77,50.41,50.062206,327400.0,2022-02-11T00:00:00,ABCB
155,50.779999,51.130001,49.360001,49.59,49.247864,418200.0,2022-02-14T00:00:00,ABCB
156,50.240002,51.32,50.240002,51.209999,50.856686,300800.0,2022-02-15T00:00:00,ABCB
157,50.650002,51.580002,50.650002,51.32,50.965927,283500.0,2022-02-16T00:00:00,ABCB
158,50.73,50.889999,49.57,49.619999,49.277653,219900.0,2022-02-17T00:00:00,ABCB
159,49.150002,50.560001,48.950001,50.09,49.744411,279300.0,2022-02-18T00:00:00,ABCB
160,49.98,50.299999,48.860001,49.099998,48.761242,290900.0,2022-02-22T00:00:00,ABCB
161,49.619999,49.889999,48.299999,48.439999,48.105797,202500.0,2022-02-23T00:00:00,ABCB
162,46.75,48.029999,45.799999,47.709999,47.380833,427300.0,2022-02-24T00:00:00,ABCB
163,47.849998,49.880001,47.849998,49.610001,49.267727,229600.0,2022-02-25T00:00:00,ABCB
164,48.470001,49.68,48.009998,49.5,49.158482,428600.0,2022-02-28T00:00:00,ABCB
165,49.02,49.66,45.970001,46.740002,46.417526,487200.0,2022-03-01T00:00:00,ABCB
166,47.169998,49.209999,47.169998,48.779999,48.443447,487200.0,2022-03-02T00:00:00,ABCB
167,48.91,49.799999,48.130001,48.59,48.254765,487800.0,2022-03-03T00:00:00,ABCB
168,47.57,48.189999,46.110001,46.77,46.447319,555200.0,2022-03-04T00:00:00,ABCB
169,46.84,47.029999,44.23,44.360001,44.053947,928500.0,2022-03-07T00:00:00,ABCB
170,44.669998,46.68,43.919998,44.360001,44.053947,605600.0,2022-03-08T00:00:00,ABCB
171,45.950001,46.560001,45.549999,46.299999,45.98056,630700.0,2022-03-09T00:00:00,ABCB
172,45.560001,46.610001,45.32,46.490002,46.16925,295000.0,2022-03-10T00:00:00,ABCB
173,46.970001,48.07,46.779999,47.810001,47.480145,501700.0,2022-03-11T00:00:00,ABCB
174,48.779999,49.689999,46.700001,47.07,46.745247,458000.0,2022-03-14T00:00:00,ABCB
175,47.16,47.849998,46.689999,47.25,46.924007,366500.0,2022-03-15T00:00:00,ABCB
176,47.619999,48.400002,46.43,48.299999,47.966763,524000.0,2022-03-16T00:00:00,ABCB
177,47.689999,47.950001,47.189999,47.580002,47.251732,303500.0,2022-03-17T00:00:00,ABCB
178,47.150002,47.619999,45.709999,47.18,46.854492,960400.0,2022-03-18T00:00:00,ABCB
179,47.459999,47.84,46.16,46.549999,46.228832,269600.0,2022-03-21T00:00:00,ABCB
180,47.099998,47.759998,46.240002,46.599998,46.278492,624600.0,2022-03-22T00:00:00,ABCB
181,46.330002,46.57,43.84,43.939999,43.636841,502000.0,2022-03-23T00:00:00,ABCB
182,44.25,44.889999,43.560001,44.650002,44.341946,434700.0,2022-03-24T00:00:00,ABCB
183,44.709999,45.490002,44.66,44.939999,44.629944,480100.0,2022-03-25T00:00:00,ABCB
184,44.93,45.07,43.650002,44.32,44.014221,425200.0,2022-03-28T00:00:00,ABCB
185,45.34,46.41,45.139999,46.32,46.000423,745500.0,2022-03-29T00:00:00,ABCB
186,45.91,46.419998,44.599998,45.0,44.834721,734800.0,2022-03-30T00:00:00,ABCB
187,45.0,45.43,43.68,43.880001,43.718834,455500.0,2022-03-31T00:00:00,ABCB
188,44.439999,44.830002,42.689999,42.990002,42.832104,601400.0,2022-04-01T00:00:00,ABCB
189,42.959999,43.040001,42.049999,42.580002,42.423611,394700.0,2022-04-04T00:00:00,ABCB
190,42.630001,42.849998,41.540001,41.560001,41.407356,533000.0,2022-04-05T00:00:00,ABCB
191,41.900002,41.900002,40.560001,40.759998,40.610291,728100.0,2022-04-06T00:00:00,ABCB
192,41.34,41.450001,39.740002,40.48,40.331322,811100.0,2022-04-07T00:00:00,ABCB
193,40.740002,40.919998,39.959999,40.169998,40.022457,615100.0,2022-04-08T00:00:00,ABCB
194,40.060001,41.450001,40.060001,40.610001,40.460846,613300.0,2022-04-11T00:00:00,ABCB
195,40.77,41.32,40.09,40.310001,40.161945,490500.0,2022-04-12T00:00:00,ABCB
196,40.099998,41.290001,39.75,41.290001,41.138348,464400.0,2022-04-13T00:00:00,ABCB
197,41.240002,41.98,40.59,40.77,40.620255,649800.0,2022-04-14T00:00:00,ABCB
198,40.580002,40.880001,39.98,40.75,40.60033,588300.0,2022-04-18T00:00:00,ABCB
199,41.049999,42.470001,40.950001,42.360001,42.204418,520600.0,2022-04-19T00:00:00,ABCB
200,42.799999,43.369999,42.73,42.740002,42.583023,499000.0,2022-04-20T00:00:00,ABCB
201,43.200001,43.560001,42.029999,42.439999,42.284122,607900.0,2022-04-21T00:00:00,ABCB
202,42.380001,42.630001,41.09,41.220001,41.068604,520100.0,2022-04-22T00:00:00,ABCB
203,40.700001,41.23,39.68,41.209999,41.05864,552800.0,2022-04-25T00:00:00,ABCB
204,40.610001,40.900002,39.669998,39.720001,39.574112,601500.0,2022-04-26T00:00:00,ABCB
205,40.439999,43.040001,39.970001,42.110001,41.955334,1243700.0,2022-04-27T00:00:00,ABCB
206,42.48,42.779999,41.439999,42.32,42.164562,374500.0,2022-04-28T00:00:00,ABCB
207,42.310001,42.830002,41.5,41.700001,41.546841,559000.0,2022-04-29T00:00:00,ABCB
208,42.0,43.150002,41.380001,42.990002,42.832104,550000.0,2022-05-02T00:00:00,ABCB
209,43.0,43.610001,42.59,43.150002,42.991516,344000.0,2022-05-03T00:00:00,ABCB
210,43.279999,44.720001,42.889999,44.549999,44.386372,363100.0,2022-05-04T00:00:00,ABCB
211,43.990002,44.110001,42.669998,43.439999,43.280449,282500.0,2022-05-05T00:00:00,ABCB
212,43.360001,43.610001,42.130001,42.880001,42.722507,476200.0,2022-05-06T00:00:00,ABCB
213,42.400002,43.619999,42.349998,42.889999,42.732468,351700.0,2022-05-09T00:00:00,ABCB
214,43.16,43.619999,41.380001,42.16,42.00515,483300.0,2022-05-10T00:00:00,ABCB
215,42.200001,43.040001,41.540001,41.689999,41.536877,295700.0,2022-05-11T00:00:00,ABCB
216,41.529999,42.57,41.25,42.5,42.343903,558600.0,2022-05-12T00:00:00,ABCB
217,43.040001,43.349998,42.34,42.779999,42.622871,398300.0,2022-05-13T00:00:00,ABCB
218,42.450001,42.970001,41.889999,42.450001,42.294086,400200.0,2022-05-16T00:00:00,ABCB
219,43.34,44.41,43.209999,44.330002,44.167183,358400.0,2022-05-17T00:00:00,ABCB
220,43.540001,43.919998,42.5,42.860001,42.702579,557500.0,2022-05-18T00:00:00,ABCB
221,42.169998,43.099998,42.16,42.389999,42.234306,589000.0,2022-05-19T00:00:00,ABCB
222,42.689999,43.09,41.740002,43.009998,42.852028,456500.0,2022-05-20T00:00:00,ABCB
223,43.700001,44.209999,43.060001,43.610001,43.449825,384300.0,2022-05-23T00:00:00,ABCB
224,43.529999,43.849998,42.299999,43.599998,43.439861,275800.0,2022-05-24T00:00:00,ABCB
225,43.709999,44.57,43.509998,44.130001,43.967915,246600.0,2022-05-25T00:00:00,ABCB
226,44.349998,45.18,44.349998,45.009998,44.844681,181400.0,2022-05-26T00:00:00,ABCB
227,44.990002,46.080002,44.82,46.060001,45.890827,279900.0,2022-05-27T00:00:00,ABCB
228,45.57,45.889999,44.869999,45.59,45.422554,372100.0,2022-05-31T00:00:00,ABCB
229,45.68,45.709999,44.290001,45.009998,44.844681,220000.0,2022-06-01T00:00:00,ABCB
230,45.040001,45.93,44.740002,45.889999,45.721451,192700.0,2022-06-02T00:00:00,ABCB
231,45.779999,46.080002,45.240002,45.68,45.512222,219400.0,2022-06-03T00:00:00,ABCB
232,46.130001,46.279999,44.790001,45.700001,45.53215,208300.0,2022-06-06T00:00:00,ABCB
233,45.310001,46.040001,45.060001,45.970001,45.801159,214200.0,2022-06-07T00:00:00,ABCB
234,45.66,45.66,44.66,45.040001,44.874573,185500.0,2022-06-08T00:00:00,ABCB
235,44.459999,45.040001,43.48,43.540001,43.380081,302900.0,2022-06-09T00:00:00,ABCB
236,42.75,43.349998,42.02,42.419998,42.264194,353200.0,2022-06-10T00:00:00,ABCB
237,41.470001,42.810001,40.849998,41.209999,41.05864,390100.0,2022-06-13T00:00:00,ABCB
238,41.450001,43.369999,40.48,41.849998,41.696289,288300.0,2022-06-14T00:00:00,ABCB
239,42.060001,43.07,41.349998,41.740002,41.586697,384500.0,2022-06-15T00:00:00,ABCB
240,41.189999,41.240002,39.59,39.73,39.584076,463700.0,2022-06-16T00:00:00,ABCB
241,40.549999,40.970001,39.740002,40.029999,39.882973,750600.0,2022-06-17T00:00:00,ABCB
242,41.119999,41.610001,40.310001,41.400002,41.247944,512800.0,2022-06-21T00:00:00,ABCB
243,41.740002,41.740002,40.240002,40.990002,40.839451,263600.0,2022-06-22T00:00:00,ABCB
244,41.080002,41.23,39.77,40.299999,40.151981,245900.0,2022-06-23T00:00:00,ABCB
245,40.470001,41.48,40.419998,41.23,41.078568,812300.0,2022-06-24T00:00:00,ABCB
246,41.650002,41.779999,40.880001,41.169998,41.018784,411400.0,2022-06-27T00:00:00,ABCB
247,41.610001,42.009998,40.639999,40.84,40.689999,284900.0,2022-06-28T00:00:00,ABCB
248,40.849998,40.849998,39.650002,40.200001,40.200001,356500.0,2022-06-29T00:00:00,ABCB
249,39.529999,40.669998,39.369999,40.18,40.18,424800.0,2022-06-30T00:00:00,ABCB
250,39.869999,41.080002,39.68,40.84,40.84,454600.0,2022-07-01T00:00:00,ABCB
251,40.080002,41.259998,39.549999,41.23,41.23,510600.0,2022-07-05T00:00:00,ABCB
252,40.939999,41.549999,40.720001,41.145,41.145,158305.0,2022-07-06T00:00:00,ABCB
